"user.id","game.title","behavior.name","value"
33013552,"Nimbus","purchase",1
33013552,"Nimbus","play",0.1
33013552,"Offspring Fling!","purchase",1
33013552,"Another Perspective","purchase",1
33013552,"And Yet It Moves","purchase",1
33013552,"Bleed","purchase",1
33013552,"DeadCore","purchase",1
33013552,"Sacred Citadel","purchase",1
33013552,"Shadowgrounds","purchase",1
33013552,"Uplink","purchase",1
33013552,"Fortix 2","purchase",1
33013552,"Frozen Synapse","purchase",1
33013552,"Gish","purchase",1
33013552,"BEEP","purchase",1
33013552,"Race The Sun","purchase",1
33013552,"Hammerfight","purchase",1
33013552,"Hacker Evolution Duality","purchase",1
33013552,"Dungeons of Dredmor","purchase",1
33013552,"SpaceChem","purchase",1
33013552,"10 Second Ninja","purchase",1
33013552,"Alan Wake","purchase",1
33013552,"Always Sometimes Monsters","purchase",1
33013552,"A Valley Without Wind 2","purchase",1
33013552,"AVSEQ","purchase",1
33013552,"Blackwell Convergence","purchase",1
33013552,"Blackwell Deception","purchase",1
33013552,"Blackwell Unbound","purchase",1
33013552,"Blades of Time","purchase",1
33013552,"Chaos Domain","purchase",1
33013552,"Cogs","purchase",1
33013552,"Cortex Command","purchase",1
33013552,"Crazy Machines","purchase",1
33013552,"Crazy Machines Elements","purchase",1
33013552,"Critical Mass","purchase",1
33013552,"Darwinia","purchase",1
33013552,"Dead Space","purchase",1
33013552,"DEFCON","purchase",1
33013552,"Dino D-Day","purchase",1
33013552,"Eets Munchies","purchase",1
33013552,"Enclave","purchase",1
33013552,"English Country Tune","purchase",1
33013552,"Eufloria HD","purchase",1
33013552,"Eufloria HD Original Soundtrack","purchase",1
33013552,"F.E.A.R. 3","purchase",1
33013552,"Fable - The Lost Chapters","purchase",1
33013552,"Fate of the World","purchase",1
33013552,"Fieldrunners","purchase",1
33013552,"Fieldrunners 2","purchase",1
33013552,"Full Mojo Rampage","purchase",1
33013552,"Future Wars","purchase",1
33013552,"Hacker Evolution","purchase",1
33013552,"Half-Life 2","purchase",1
33013552,"Intrusion 2","purchase",1
33013552,"Ittle Dew","purchase",1
33013552,"Just Cause 2","purchase",1
33013552,"Killing Floor","purchase",1
33013552,"Kung Fury","purchase",1
33013552,"Left 4 Dead","purchase",1
33013552,"Little Inferno","purchase",1
33013552,"Lucius","purchase",1
33013552,"Machinarium","purchase",1
33013552,"Mafia II","purchase",1
33013552,"Mare Nostrum","purchase",1
33013552,"METAL SLUG 3","purchase",1
33013552,"Multiwinia","purchase",1
33013552,"Neverwinter","purchase",1
33013552,"NightSky","purchase",1
33013552,"Orcs Must Die! 2","purchase",1
33013552,"Osmos","purchase",1
33013552,"Papo & Yo","purchase",1
33013552,"Penny Arcade's On the Rain-Slick Precipice of Darkness 3","purchase",1
33013552,"Penumbra Overture","purchase",1
33013552,"Platformines","purchase",1
33013552,"Portal","purchase",1
33013552,"Proteus","purchase",1
33013552,"Psychonauts","purchase",1
33013552,"Puzzle Agent","purchase",1
33013552,"Puzzle Agent 2","purchase",1
33013552,"Puzzle Bots","purchase",1
33013552,"RACE 07","purchase",1
33013552,"Really Big Sky","purchase",1
33013552,"Resident Evil Revelations 2 / Biohazard Revelations 2","purchase",1
33013552,"Resonance","purchase",1
33013552,"Revenge of the Titans","purchase",1
33013552,"Risen","purchase",1
33013552,"Rise of the Argonauts","purchase",1
33013552,"Rochard","purchase",1
33013552,"RPG Maker VX Ace","purchase",1
33013552,"Sacred 2 Gold","purchase",1
33013552,"Saints Row 2","purchase",1
33013552,"Sanctum","purchase",1
33013552,"Scoregasm","purchase",1
33013552,"Shadowgrounds Survivor","purchase",1
33013552,"Shadow Warrior Classic Redux","purchase",1
33013552,"Shank","purchase",1
33013552,"Shank 2","purchase",1
33013552,"Shatter","purchase",1
33013552,"Sid Meier's Railroads!","purchase",1
33013552,"Skulls of the Shogun","purchase",1
33013552,"Skyborn","purchase",1
33013552,"Snapshot","purchase",1
33013552,"Space Hack","purchase",1
33013552,"Space Pirates and Zombies","purchase",1
33013552,"Spoiler Alert","purchase",1
33013552,"Spriter Pro","purchase",1
33013552,"Star Ruler","purchase",1
33013552,"State of Decay - Breakdown","purchase",1
33013552,"Sweet Lily Dreams","purchase",1
33013552,"The Ball","purchase",1
33013552,"The Basement Collection","purchase",1
33013552,"The Blackwell Legacy","purchase",1
33013552,"The Darkness II","purchase",1
33013552,"The Void","purchase",1
33013552,"Thomas Was Alone","purchase",1
33013552,"Tidalis","purchase",1
33013552,"Torchlight","purchase",1
33013552,"To the Moon","purchase",1
33013552,"Tropico 4","purchase",1
33013552,"Ubinota","purchase",1
33013552,"Urban Trial Freestyle","purchase",1
33013552,"Warlock - Master of the Arcane","purchase",1
33013552,"Wizorb","purchase",1
33013552,"World of Goo","purchase",1
33013552,"Xotic","purchase",1
33013552,"Zombie Shooter","purchase",1
33013552,"Zombie Shooter 2","purchase",1
43684632,"AdVenture Capitalist","purchase",1
43684632,"AdVenture Capitalist","play",344
43684632,"Dungeon Defenders","purchase",1
43684632,"Dungeon Defenders","play",186
43684632,"Clicker Heroes","purchase",1
43684632,"Clicker Heroes","play",113
43684632,"Star Trek Online","purchase",1
43684632,"Star Trek Online","play",78
43684632,"Team Fortress 2","purchase",1
43684632,"Team Fortress 2","play",66
43684632,"Pro Cycling Manager 2014","purchase",1
43684632,"Pro Cycling Manager 2014","play",63
43684632,"Pro Cycling Manager 2015","purchase",1
43684632,"Pro Cycling Manager 2015","play",48
43684632,"Killing Floor","purchase",1
43684632,"Killing Floor","play",40
43684632,"The Walking Dead","purchase",1
43684632,"The Walking Dead","play",35
43684632,"Guild Wars","purchase",1
43684632,"Guild Wars","play",34
43684632,"Homefront","purchase",1
43684632,"Homefront","play",28
43684632,"Fallout 4","purchase",1
43684632,"Fallout 4","play",27
43684632,"PAYDAY 2","purchase",1
43684632,"PAYDAY 2","play",24
43684632,"Game Dev Tycoon","purchase",1
43684632,"Game Dev Tycoon","play",23
43684632,"Rust","purchase",1
43684632,"Rust","play",22
43684632,"Grand Theft Auto IV","purchase",1
43684632,"Grand Theft Auto IV","play",18.7
43684632,"Grand Theft Auto V","purchase",1
43684632,"Grand Theft Auto V","play",18
43684632,"Just Cause 2","purchase",1
43684632,"Just Cause 2","play",17.8
43684632,"Arma 3","purchase",1
43684632,"Arma 3","play",17.4
43684632,"Airline Tycoon 2","purchase",1
43684632,"Airline Tycoon 2","play",15.9
43684632,"Arma 2","purchase",1
43684632,"Arma 2","play",12.4
43684632,"Town of Salem","purchase",1
43684632,"Town of Salem","play",10.2
43684632,"Orcs Must Die!","purchase",1
43684632,"Orcs Must Die!","play",9.5
43684632,"Counter-Strike","purchase",1
43684632,"Counter-Strike","play",8.3
43684632,"Company of Heroes","purchase",1
43684632,"Company of Heroes","play",8.3
43684632,"Stronghold HD","purchase",1
43684632,"Stronghold HD","play",8.2
43684632,"Orcs Must Die! 2","purchase",1
43684632,"Orcs Must Die! 2","play",7.4
43684632,"DayZ","purchase",1
43684632,"DayZ","play",7.3
43684632,"Sid Meier's Pirates!","purchase",1
43684632,"Sid Meier's Pirates!","play",5.1
43684632,"Tabletop Simulator","purchase",1
43684632,"Tabletop Simulator","play",4.8
43684632,"7 Days to Die","purchase",1
43684632,"7 Days to Die","play",4.4
43684632,"Company of Heroes 2","purchase",1
43684632,"Company of Heroes 2","play",3.9
43684632,"Mount & Blade","purchase",1
43684632,"Mount & Blade","play",3.5
43684632,"Fable - The Lost Chapters","purchase",1
43684632,"Fable - The Lost Chapters","play",2.8
43684632,"Stronghold Crusader HD","purchase",1
43684632,"Stronghold Crusader HD","play",2
43684632,"Sniper Elite 3","purchase",1
43684632,"Sniper Elite 3","play",2
43684632,"Natural Selection 2","purchase",1
43684632,"Natural Selection 2","play",1.9
43684632,"Age of Chivalry","purchase",1
43684632,"Age of Chivalry","play",1.6
43684632,"Magic Duels","purchase",1
43684632,"Magic Duels","play",1.4
43684632,"Port Royale 3","purchase",1
43684632,"Port Royale 3","play",1.3
43684632,"Stranded Deep","purchase",1
43684632,"Stranded Deep","play",1.2
43684632,"Goat Simulator","purchase",1
43684632,"Goat Simulator","play",1.2
43684632,"Banished","purchase",1
43684632,"Banished","play",1.1
43684632,"Killing Floor 2","purchase",1
43684632,"Killing Floor 2","play",1
43684632,"Day of Defeat","purchase",1
43684632,"Day of Defeat","play",0.9
43684632,"Saints Row 2","purchase",1
43684632,"Saints Row 2","play",0.8
43684632,"Euro Truck Simulator 2","purchase",1
43684632,"Euro Truck Simulator 2","play",0.7
43684632,"Dota 2","purchase",1
43684632,"Dota 2","play",0.4
43684632,"Homeworld Remastered Collection","purchase",1
43684632,"Homeworld Remastered Collection","play",0.4
43684632,"Portal","purchase",1
43684632,"Portal","play",0.4
43684632,"Medieval Engineers","purchase",1
43684632,"Medieval Engineers","play",0.3
43684632,"Prison Architect","purchase",1
43684632,"Deathmatch Classic","purchase",1
43684632,"Euro Truck Simulator 2 - Ice Cold Paint Jobs Pack","purchase",1
43684632,"Fable Anniversary","purchase",1
43684632,"Garry's Mod","purchase",1
43684632,"Grand Theft Auto III","purchase",1
43684632,"Grand Theft Auto III","purchase",1
43684632,"Grand Theft Auto III","purchase",1
43684632,"Grand Theft Auto III","purchase",1
43684632,"Guild Wars Trilogy","purchase",1
43684632,"Ricochet","purchase",1
43684632,"Ship Simulator Extremes","purchase",1
43684632,"Survarium","purchase",1
57271785,"Counter-Strike","purchase",1
57271785,"Counter-Strike","play",1201
57271785,"Day of Defeat","purchase",1
57271785,"Deathmatch Classic","purchase",1
57271785,"Ricochet","purchase",1
238481802,"Dota 2","purchase",1
238481802,"Dota 2","play",4.8
298020652,"Trove","purchase",1
17531316,"Half-Life 2","purchase",1
121168851,"Dota 2","purchase",1
121168851,"Dota 2","play",69
292710310,"Dota 2","purchase",1
292710310,"Dota 2","play",0.2
48984158,"Dota 2","purchase",1
48984158,"Dota 2","play",2458
48984158,"Elite Dangerous","purchase",1
48984158,"Elite Dangerous","play",96
48984158,"Grand Theft Auto V","purchase",1
48984158,"Grand Theft Auto V","play",57
48984158,"Saints Row IV","purchase",1
48984158,"Saints Row IV","play",31
48984158,"Clicker Heroes","purchase",1
48984158,"Clicker Heroes","play",27
48984158,"Game Dev Tycoon","purchase",1
48984158,"Game Dev Tycoon","play",21
48984158,"The Walking Dead","purchase",1
48984158,"The Walking Dead","play",21
48984158,"Dying Light","purchase",1
48984158,"Dying Light","play",19.6
48984158,"Terraria","purchase",1
48984158,"Terraria","play",18.9
48984158,"Half-Life 2","purchase",1
48984158,"Half-Life 2","play",11.2
48984158,"The Wolf Among Us","purchase",1
48984158,"The Wolf Among Us","play",8.4
48984158,"Warframe","purchase",1
48984158,"Warframe","play",7.2
48984158,"The Cave","purchase",1
48984158,"The Cave","play",6.9
48984158,"Dino D-Day","purchase",1
48984158,"Dino D-Day","play",4.8
48984158,"Besiege","purchase",1
48984158,"Besiege","play",3.4
48984158,"The Stanley Parable","purchase",1
48984158,"The Stanley Parable","play",3.1
48984158,"Left 4 Dead","purchase",1
48984158,"Left 4 Dead","play",2.2
48984158,"Grand Theft Auto IV","purchase",1
48984158,"Grand Theft Auto IV","play",2
48984158,"Papers, Please","purchase",1
48984158,"Papers, Please","play",1.9
48984158,"Bastion","purchase",1
48984158,"Bastion","play",1.9
48984158,"Space Engineers","purchase",1
48984158,"Space Engineers","play",1.9
48984158,"Dead Bits","purchase",1
48984158,"Dead Bits","play",1.9
48984158,"Magicka","purchase",1
48984158,"Magicka","play",1.6
48984158,"Grand Theft Auto III","purchase",1
48984158,"Grand Theft Auto III","purchase",1
48984158,"Grand Theft Auto III","play",1.4
48984158,"Left 4 Dead 2","purchase",1
48984158,"Left 4 Dead 2","play",1.3
48984158,"L.A. Noire","purchase",1
48984158,"L.A. Noire","play",1.2
48984158,"Team Fortress 2","purchase",1
48984158,"Team Fortress 2","play",1.2
48984158,"Half-Life","purchase",1
48984158,"Half-Life","play",0.9
48984158,"Knights and Merchants","purchase",1
48984158,"Knights and Merchants","play",0.9
48984158,"The Swapper","purchase",1
48984158,"The Swapper","play",0.6
48984158,"Saints Row 2","purchase",1
48984158,"Saints Row 2","play",0.6
48984158,"The Forest","purchase",1
48984158,"The Forest","play",0.4
48984158,"Enclave","purchase",1
48984158,"Enclave","play",0.3
48984158,"Portal 2","purchase",1
48984158,"Portal 2","play",0.3
48984158,"Super Meat Boy","purchase",1
48984158,"BioShock Infinite","purchase",1
48984158,"Chaos Domain","purchase",1
48984158,"Counter-Strike","purchase",1
48984158,"Day of Defeat","purchase",1
48984158,"Deathmatch Classic","purchase",1
48984158,"Divine Divinity","purchase",1
48984158,"Grand Theft Auto III","purchase",1
48984158,"Grand Theft Auto III","purchase",1
48984158,"KnightShift","purchase",1
48984158,"LIMBO","purchase",1
48984158,"Portal","purchase",1
48984158,"Ricochet","purchase",1
48984158,"Serena","purchase",1
48984158,"Skyrim Script Extender (SKSE)","purchase",1
48984158,"Team Fortress Classic","purchase",1
48984158,"Transistor","purchase",1
48984158,"Two Worlds Epic Edition","purchase",1
197328486,"100% Orange Juice","purchase",1
197328486,"100% Orange Juice","play",35
167153680,"Dota 2","purchase",1
167153680,"Dota 2","play",195
167153680,"Trove","purchase",1
76767,"Counter-Strike","purchase",1
76767,"Counter-Strike","play",365
76767,"Banished","purchase",1
76767,"Banished","play",24
76767,"Portal 2","purchase",1
76767,"Portal 2","play",15
76767,"The Stanley Parable","purchase",1
76767,"The Stanley Parable","play",1.8
76767,"Half-Life","purchase",1
76767,"Half-Life","play",1.2
76767,"Alien Swarm","purchase",1
76767,"Alien Swarm","play",0.8
76767,"Worms Armageddon","purchase",1
76767,"Worms Armageddon","play",0.4
76767,"Arma 2","purchase",1
76767,"Day of Defeat","purchase",1
76767,"Deathmatch Classic","purchase",1
76767,"Ricochet","purchase",1
76767,"Team Fortress Classic","purchase",1
76767,"Thief","purchase",1
3498717,"Counter-Strike","purchase",1
3498717,"Day of Defeat","purchase",1
3498717,"Deathmatch Classic","purchase",1
3498717,"Half-Life","purchase",1
3498717,"Half-Life 2","purchase",1
3498717,"Ricochet","purchase",1
3498717,"Team Fortress Classic","purchase",1
196435579,"Dota 2","purchase",1
196435579,"Dota 2","play",2.1
10515535,"Half-Life 2","purchase",1
152497084,"Grand Theft Auto V","purchase",1
152497084,"Grand Theft Auto V","play",35
152497084,"Resident Evil Revelations 2 / Biohazard Revelations 2","purchase",1
152497084,"Resident Evil Revelations 2 / Biohazard Revelations 2","play",25
152497084,"Dying Light","purchase",1
152497084,"Dying Light","play",23
152497084,"Resident Evil 6 / Biohazard 6","purchase",1
152497084,"Resident Evil 6 / Biohazard 6","play",21
152497084,"Dota 2","purchase",1
152497084,"Dota 2","play",17.1
152497084,"The Evil Within","purchase",1
152497084,"The Evil Within","play",9.8
152497084,"Left 4 Dead 2","purchase",1
152497084,"Left 4 Dead 2","play",8.9
152497084,"Heroes & Generals","purchase",1
152497084,"Heroes & Generals","play",1.8
152497084,"Tomb Raider","purchase",1
152497084,"Tomb Raider","play",1.6
152497084,"Contagion","purchase",1
152497084,"Contagion","play",1.3
152497084,"Left 4 Dead","purchase",1
152497084,"Left 4 Dead","play",0.8
152497084,"Counter-Strike","purchase",1
152497084,"Day of Defeat","purchase",1
152497084,"Deathmatch Classic","purchase",1
152497084,"Ricochet","purchase",1
152497084,"Unturned","purchase",1
152497084,"War Thunder","purchase",1
107346769,"Terraria","purchase",1
107346769,"Terraria","play",7.4
107346769,"Team Fortress 2","purchase",1
107346769,"Team Fortress 2","play",1.7
149384813,"Dota 2","purchase",1
149384813,"Dota 2","play",6.9
158620881,"Dota 2","purchase",1
158620881,"Dota 2","play",92
158620881,"Grand Theft Auto V","purchase",1
158620881,"Grand Theft Auto V","play",18.6
158620881,"Robocraft","purchase",1
158620881,"Robocraft","play",3.7
158620881,"Dungeon Defenders II","purchase",1
158620881,"Dungeon Defenders II","play",0.2
158620881,"Unturned","purchase",1
158620881,"Unturned","play",0.1
108241539,"Team Fortress 2","purchase",1
108241539,"Team Fortress 2","play",0.8
224594322,"Dota 2","purchase",1
224594322,"Dota 2","play",0.6
224594322,"Fistful of Frags","purchase",1
106066141,"RPG Maker VX Ace","purchase",1
106066141,"RPG Maker VX Ace","play",5.7
94269421,"PlanetSide 2","purchase",1
94269421,"PlanetSide 2","play",50
94269421,"Borderlands 2","purchase",1
94269421,"Borderlands 2","play",47
94269421,"Mass Effect","purchase",1
94269421,"Mass Effect","play",44
94269421,"L.A. Noire","purchase",1
94269421,"L.A. Noire","play",42
94269421,"AdVenture Capitalist","purchase",1
94269421,"AdVenture Capitalist","play",42
94269421,"Mass Effect 2","purchase",1
94269421,"Mass Effect 2","play",27
94269421,"The Testament of Sherlock Holmes","purchase",1
94269421,"The Testament of Sherlock Holmes","play",21
94269421,"BioShock Infinite","purchase",1
94269421,"BioShock Infinite","play",19
94269421,"Grim Fandango Remastered","purchase",1
94269421,"Grim Fandango Remastered","play",11.6
94269421,"Sherlock Holmes versus Jack the Ripper","purchase",1
94269421,"Sherlock Holmes versus Jack the Ripper","play",11.3
94269421,"Fallout 4","purchase",1
94269421,"Fallout 4","play",10.1
94269421,"Dishonored","purchase",1
94269421,"Dishonored","play",9.8
94269421,"Portal 2","purchase",1
94269421,"Portal 2","play",8.3
94269421,"Farm for your Life","purchase",1
94269421,"Farm for your Life","play",8
94269421,"PAYDAY 2","purchase",1
94269421,"PAYDAY 2","play",7.5
94269421,"Prison Architect","purchase",1
94269421,"Prison Architect","play",5.9
94269421,"Portal","purchase",1
94269421,"Portal","play",5.9
94269421,"Scribblenauts Unlimited","purchase",1
94269421,"Scribblenauts Unlimited","play",5.4
94269421,"Alan Wake","purchase",1
94269421,"Alan Wake","play",4.6
94269421,"Psychonauts","purchase",1
94269421,"Psychonauts","play",3.8
94269421,"Cinders","purchase",1
94269421,"Cinders","play",3.2
94269421,"Terraria","purchase",1
94269421,"Terraria","play",3
94269421,"Ether One","purchase",1
94269421,"Ether One","play",2.3
94269421,"Warframe","purchase",1
94269421,"Warframe","play",1.5
94269421,"Serena","purchase",1
94269421,"Serena","play",0.9
94269421,"The Stanley Parable","purchase",1
94269421,"The Stanley Parable","play",0.9
94269421,"Cook, Serve, Delicious!","purchase",1
94269421,"Cook, Serve, Delicious!","play",0.3
94269421,"BioShock Infinite - Season Pass","purchase",1
94269421,"Dead Space","purchase",1
94269421,"Half-Life 2","purchase",1
94269421,"Left 4 Dead 2","purchase",1
94269421,"METAL SLUG 3","purchase",1
94269421,"Summoner","purchase",1
94269421,"System Shock 2","purchase",1
94269421,"Tomb Raider","purchase",1
174033209,"Left 4 Dead 2","purchase",1
174033209,"Left 4 Dead 2","play",12
174033209,"War Thunder","purchase",1
174033209,"Warframe","purchase",1
228045441,"Unturned","purchase",1
228045441,"Unturned","play",4.1
228045441,"Quintet","purchase",1
228045441,"Quintet","play",0.3
228045441,"Batla","purchase",1
68736721,"Alien Swarm","purchase",1
68736721,"Alien Swarm","play",0.9
287122626,"Dota 2","purchase",1
287122626,"Dota 2","play",3.4
287122626,"Everlasting Summer","purchase",1
287122626,"Sakura Clicker","purchase",1
26897314,"Counter-Strike","purchase",1
181070203,"Unturned","purchase",1
181070203,"Unturned","play",19.6
181070203,"War Thunder","purchase",1
181070203,"War Thunder","play",10
181070203,"Toribash","purchase",1
181070203,"Toribash","play",7.6
181070203,"Warface","purchase",1
181070203,"Warface","play",2.7
181070203,"Team Fortress 2","purchase",1
181070203,"Team Fortress 2","play",0.8
177362386,"Team Fortress 2","purchase",1
177362386,"Team Fortress 2","play",2.7
234150209,"Dota 2","purchase",1
234150209,"Dota 2","play",0.6
255408941,"Dota 2","purchase",1
255408941,"Dota 2","play",0.1
15382030,"Half-Life 2","purchase",1
15382030,"Half-Life 2","play",18.8
148546383,"Dota 2","purchase",1
148546383,"Dota 2","play",116
217574533,"Unturned","purchase",1
217574533,"Unturned","play",2.3
217574533,"War Thunder","purchase",1
241742834,"Dota 2","purchase",1
241742834,"Dota 2","play",4.3
241742834,"Everlasting Summer","purchase",1
241742834,"Everlasting Summer","play",0.9
181549899,"Garry's Mod","purchase",1
181549899,"Garry's Mod","play",1.9
307704705,"Dota 2","purchase",1
307704705,"Dota 2","play",3.2
137939290,"Dota 2","purchase",1
137939290,"Dota 2","play",50
201022896,"PAYDAY 2","purchase",1
201022896,"PAYDAY 2","play",415
201022896,"Team Fortress 2","purchase",1
201022896,"Team Fortress 2","play",189
201022896,"Dota 2","purchase",1
201022896,"Dota 2","play",0.3
193076632,"Elsword","purchase",1
193076632,"Elsword","play",0.7
122798021,"Dota 2","purchase",1
122798021,"Dota 2","play",1001
122798021,"Rust","purchase",1
122798021,"Rust","play",82
122798021,"Heroes & Generals","purchase",1
122798021,"Heroes & Generals","play",18.6
122798021,"Tomb Raider","purchase",1
122798021,"Tomb Raider","play",16.1
122798021,"Left 4 Dead","purchase",1
122798021,"Left 4 Dead","play",5.7
122798021,"Outlast","purchase",1
122798021,"Outlast","play",5.1
122798021,"Hammerwatch","purchase",1
122798021,"Hammerwatch","play",3.8
122798021,"The Darkness II","purchase",1
122798021,"The Darkness II","play",3.3
122798021,"Left 4 Dead 2","purchase",1
122798021,"Left 4 Dead 2","play",2.5
122798021,"Terraria","purchase",1
122798021,"Terraria","play",2.1
122798021,"Damned","purchase",1
122798021,"Damned","play",1.2
122798021,"Team Fortress 2","purchase",1
122798021,"Team Fortress 2","play",1
122798021,"Verdun","purchase",1
122798021,"Verdun","play",1
122798021,"Dead Pixels","purchase",1
122798021,"Dead Pixels","play",0.2
122798021,"BLOCKADE 3D","purchase",1
122798021,"Company of Heroes","purchase",1
122798021,"Counter-Strike","purchase",1
122798021,"Cry of Fear","purchase",1
122798021,"Metro 2033 Redux","purchase",1
122798021,"PAYDAY 2","purchase",1
122798021,"Star Conflict","purchase",1
122798021,"Survarium","purchase",1
122798021,"Tomb Raider I","purchase",1
122798021,"Tomb Raider II","purchase",1
122798021,"Unturned","purchase",1
122798021,"Warframe","purchase",1
213022303,"Portal 2","purchase",1
213022303,"Portal 2","play",0.4
213022303,"Soccer Manager 2015","purchase",1
213022303,"Soccer Manager 2015","play",0.1
61289147,"Left 4 Dead 2","purchase",1
61289147,"Left 4 Dead 2","play",8.5
282676810,"Unturned","purchase",1
282676810,"Unturned","play",3.3
106901665,"Left 4 Dead 2","purchase",1
106901665,"Left 4 Dead 2","play",2.8
189827182,"Dota 2","purchase",1
189827182,"Dota 2","play",1
193202632,"Unturned","purchase",1
193202632,"Unturned","play",3.3
215255305,"Dota 2","purchase",1
215255305,"Dota 2","play",3.8
84318201,"Team Fortress 2","purchase",1
84318201,"Team Fortress 2","play",27
84318201,"Portal","purchase",1
84318201,"Portal","play",4
84318201,"HeXen II","purchase",1
33706322,"Half-Life","purchase",1
33706322,"Half-Life","play",12.9
33706322,"Cave Story+","purchase",1
33706322,"Cave Story+","play",8.9
33706322,"Undertale","purchase",1
33706322,"Undertale","play",3.3
33706322,"Portal 2","purchase",1
33706322,"Portal 2","play",3.1
33706322,"Super Meat Boy","purchase",1
33706322,"Super Meat Boy","play",2.1
33706322,"Left 4 Dead 2","purchase",1
33706322,"Left 4 Dead 2","play",2
33706322,"Team Fortress 2","purchase",1
33706322,"Team Fortress 2","play",1.9
33706322,"Sonic CD","purchase",1
33706322,"Sonic CD","play",1.7
33706322,"Wizardry 8","purchase",1
33706322,"Wizardry 8","play",1.4
33706322,"Half-Life 2","purchase",1
33706322,"Half-Life 2","play",1.3
33706322,"DOOM 3","purchase",1
33706322,"DOOM 3","play",1.3
33706322,"Spelunky","purchase",1
33706322,"Spelunky","play",1.1
33706322,"Legend of Grimrock","purchase",1
33706322,"Legend of Grimrock","play",1
33706322,"resident evil 4 / biohazard 4","purchase",1
33706322,"resident evil 4 / biohazard 4","play",0.8
33706322,"Quake III Arena","purchase",1
33706322,"Quake III Arena","play",0.6
33706322,"VVVVVV","purchase",1
33706322,"VVVVVV","play",0.6
33706322,"Homefront","purchase",1
33706322,"Homefront","play",0.3
33706322,"Wolfenstein 3D","purchase",1
33706322,"Wolfenstein 3D","play",0.3
33706322,"Return to Castle Wolfenstein","purchase",1
33706322,"Return to Castle Wolfenstein","play",0.2
33706322,"DOOM 3 Resurrection of Evil","purchase",1
33706322,"DOOM 3 Resurrection of Evil","play",0.2
33706322,"Final DOOM","purchase",1
33706322,"Final DOOM","play",0.2
33706322,"Legend of Dungeon","purchase",1
33706322,"Legend of Dungeon","play",0.1
33706322,"Nexuiz","purchase",1
33706322,"HeXen II","purchase",1
33706322,"Company of Heroes","purchase",1
33706322,"Counter-Strike","purchase",1
33706322,"Day of Defeat","purchase",1
33706322,"Deathmatch Classic","purchase",1
33706322,"RAGE","purchase",1
33706322,"Remember Me","purchase",1
33706322,"Resident Evil Revelations / Biohazard Revelations","purchase",1
33706322,"Resident Evil Revelations 2 / Biohazard Revelations 2","purchase",1
33706322,"Ricochet","purchase",1
33706322,"Team Fortress Classic","purchase",1
274581452,"Team Fortress 2","purchase",1
274581452,"Team Fortress 2","play",7
138918389,"Dota 2","purchase",1
138918389,"Dota 2","play",153
263171804,"Team Fortress 2","purchase",1
263171804,"Team Fortress 2","play",4.4
263171804,"Clicker Heroes","purchase",1
263171804,"Floating Point","purchase",1
263171804,"Peggle Extreme","purchase",1
263171804,"Spiral Knights","purchase",1
263171804,"Super Crate Box","purchase",1
263171804,"The Cat and the Coup","purchase",1
263171804,"The Expendabros","purchase",1
263171804,"Toribash","purchase",1
263171804,"Transformice","purchase",1
263171804,"Unturned","purchase",1
263171804,"You Have to Win the Game","purchase",1
246970452,"Dota 2","purchase",1
246970452,"Dota 2","play",0.2
250054424,"Euro Truck Simulator 2","purchase",1
250054424,"Euro Truck Simulator 2","play",2.5
250054424,"RACE 07","purchase",1
250054424,"RACE 07","play",0.3
199594907,"Dota 2","purchase",1
199594907,"Dota 2","play",0.5
121808566,"Team Fortress 2","purchase",1
121808566,"Team Fortress 2","play",3.3
285543474,"Dota 2","purchase",1
285543474,"Dota 2","play",2.2
297455922,"Dota 2","purchase",1
297455922,"Dota 2","play",7.1
95531306,"Borderlands 2","purchase",1
95531306,"Borderlands 2","play",62
95531306,"FINAL FANTASY VII","purchase",1
95531306,"FINAL FANTASY VII","play",32
95531306,"Dishonored","purchase",1
95531306,"Dishonored","play",19.2
95531306,"Crysis","purchase",1
95531306,"Crysis","play",11.5
95531306,"Dota 2","purchase",1
95531306,"Dota 2","play",11.1
95531306,"Thief","purchase",1
95531306,"Thief","play",1.5
95531306,"BioShock Infinite","purchase",1
301047544,"Dota 2","purchase",1
301047544,"Dota 2","play",0.8
217611749,"PlanetSide 2","purchase",1
217611749,"PlanetSide 2","play",0.2
151038065,"Dota 2","purchase",1
151038065,"Dota 2","play",225
136788043,"Dota 2","purchase",1
136788043,"Dota 2","play",17.5
150652861,"Garry's Mod","purchase",1
153144971,"Terraria","purchase",1
153144971,"Terraria","play",991
153144971,"Game Dev Tycoon","purchase",1
153144971,"Game Dev Tycoon","play",9.4
153144971,"Portal 2","purchase",1
153144971,"Portal 2","play",6.7
153144971,"Portal","purchase",1
153144971,"Portal","play",6.5
153144971,"Craft The World","purchase",1
7163917,"Left 4 Dead 2","purchase",1
7163917,"Left 4 Dead 2","play",33
7163917,"Team Fortress 2","purchase",1
7163917,"Team Fortress 2","play",8.5
7163917,"Portal","purchase",1
7163917,"Portal","play",5.7
7163917,"Half-Life 2","purchase",1
7163917,"Half-Life 2","play",2.8
7163917,"Antichamber","purchase",1
7163917,"Counter-Strike","purchase",1
7163917,"Day of Defeat","purchase",1
7163917,"Deathmatch Classic","purchase",1
7163917,"Half-Life","purchase",1
7163917,"Portal 2","purchase",1
7163917,"Ricochet","purchase",1
